iid,title,genres
3102,Plenty (1985),Drama
1012,Dick (1999),Comedy
2855,"Gambler, The (A Játékos) (1997)",Drama
789,"Iron Giant, The (1999)",Animation|Children's
38,"Sixth Sense, The (1999)",Thriller
484,"Thomas Crown Affair, The (1999)",Action|Thriller
486,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
2856,"Acid House, The (1998)",Comedy|Drama
3042,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2113,Illuminata (1998),Comedy
2114,Stiff Upper Lips (1998),Comedy
2318,"Yards, The (1999)",Crime|Mystery
1015,Bowfinger (1999),Comedy
2644,Brokedown Palace (1999),Drama
1016,Detroit Rock City (1999),Comedy
2445,Alice and Martin (Alice et Martin) (1998),Drama
2284,Better Than Chocolate (1999),Comedy|Romance
3044,Head On (1998),Drama
3360,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2596,Never Talk to Strangers (1995),Thriller
1241,Heaven Can Wait (1978),Comedy
907,"Raven, The (1963)",Comedy|Horror
3049,"Tingler, The (1959)",Horror
1248,Pit and the Pendulum (1961),Horror
3364,"Tomb of Ligeia, The (1965)",Horror
3144,"Masque of the Red Death, The (1964)",Horror
2948,Tales of Terror (1962),Horror
2665,Haunted Honeymoon (1986),Comedy
1973,Cat's Eye (1985),Horror
1433,And Now for Something Completely Different (1971),Comedy
1976,Damien: Omen II (1978),Horror
1980,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
15,Airplane! (1980),Comedy
685,Airplane II: The Sequel (1982),Comedy
2147,"American Werewolf in Paris, An (1997)",Comedy|Horror
687,European Vacation (1985),Comedy
688,Vacation (1983),Comedy
979,Funny Farm (1988),Comedy
19,Big (1988),Comedy|Fantasy
2025,Problem Child (1990),Comedy
2172,Problem Child 2 (1991),Comedy
2330,Little Nemo: Adventures in Slumberland (1992),Animation|Children's
2410,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
1205,Tequila Sunrise (1988),Action|Romance|Thriller
1666,"Pelican Brief, The (1993)",Thriller
7,"Christmas Story, A (1983)",Comedy|Drama
1009,Mickey Blue Eyes (1999),Comedy|Romance
1308,Teaching Mrs. Tingle (1999),Comedy|Thriller
442,Universal Soldier: The Return (1999),Action|Sci-Fi
762,Universal Soldier (1992),Action|Sci-Fi
3255,Love Stinks (1999),Comedy
2231,Perfect Blue (1997),Animation|Mystery
1762,In Too Deep (1999),Action|Thriller
3225,"Source, The (1999)",Documentary
3337,"Bat, The (1959)",Horror
1546,Iron Eagle (1986),Action|War
1547,Iron Eagle II (1988),Action|War
2641,Aces: Iron Eagle III (1992),Action|War
2411,Iron Eagle IV (1995),Action|War
1215,Three Days of the Condor (1975),Thriller
1221,Hamlet (1964),Drama
201,Medicine Man (1992),Adventure|Romance
2966,On the Ropes (1999),Documentary
2810,Rosie (1998),Drama
470,"13th Warrior, The (1999)",Action|Horror|Thriller
1312,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
1557,Dudley Do-Right (1999),Children's|Comedy
1856,"Muse, The (1999)",Comedy|Drama
2237,Cabaret Balkan (Bure Baruta) (1998),Drama
2931,"Dog of Flanders, A (1999)",Drama
3320,Lucie Aubrac (1997),Romance|War
2558,Chill Factor (1999),Action|Thriller
2204,Outside Providence (1999),Comedy
2045,Bedrooms & Hallways (1998),Comedy|Romance
3348,West Beirut (West Beyrouth) (1998),Drama
1701,Stigmata (1999),Thriller
1317,Stir of Echoes (1999),Thriller
2886,Best Laid Plans (1999),Crime|Drama
3195,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
1702,"Minus Man, The (1999)",Drama|Mystery
2021,"Adventures of Milo and Otis, The (1986)",Children's
2970,Only Angels Have Wings (1939),Drama
2643,Othello (1952),Drama
2485,Queens Logic (1991),Comedy|Drama
2561,Public Access (1993),Drama|Thriller
2095,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
100,"Soldier's Story, A (1984)",Drama
1967,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror
3369,Don't Look in the Basement! (1973),Horror
2919,Nightmares (1983),Horror
1873,I Saw What You Did (1965),Thriller
1249,Yellow Submarine (1968),Animation|Musical
104,American Beauty (1999),Comedy|Drama
2064,Stop Making Sense (1984),Documentary
2563,Blue Streak (1999),Comedy
1449,For Love of the Game (1999),Comedy|Drama
2487,Caligula (1980),Drama
1254,"Hard Day's Night, A (1964)",Comedy|Musical
2488,Splendor (1999),Comedy
3243,Sugar Town (1999),Comedy
1706,"Buddy Holly Story, The (1978)",Drama
1434,Fright Night (1985),Comedy|Horror
1982,Fright Night Part II (1989),Horror
919,Barefoot in the Park (1967),Comedy
221,Deliverance (1972),Adventure|Thriller
521,Excalibur (1981),Action|Drama|Fantasy|Romance
2626,Lulu on the Bridge (1998),Drama|Mystery|Romance
922,"Pajama Game, The (1957)",Comedy
1884,Sommersby (1993),Drama|Mystery|Romance
2261,Thumbelina (1994),Animation|Children's
2491,Tommy (1975),Drama|Musical
2920,Hell Night (1981),Horror
1385,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
3197,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
69,Double Jeopardy (1999),Action|Thriller
1904,Jakob the Liar (1999),Drama
1436,Mumford (1999),Comedy
2492,Dog Park (1998),Comedy|Romance
2708,Guinevere (1999),Drama|Romance
3107,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy
3258,Simon Sez (1999),Drama
990,Drive Me Crazy (1999),Comedy|Romance
2384,"Mystery, Alaska (1999)",Comedy
1054,Three Kings (1999),Drama|War
2494,"Happy, Texas (1999)",Comedy
2298,New Rose Hotel (1998),Action|Drama
548,Plunkett & MaCleane (1999),Action|Drama
2710,Romance (1999),Drama|Romance
3294,Napoleon and Samantha (1972),Adventure
2346,Alvarez Kelly (1966),Western
2972,And the Ship Sails On (E la nave va) (1984),Comedy|War
2495,"Dark Half, The (1993)",Horror|Mystery
2269,Gulliver's Travels (1939),Adventure|Animation|Children's
1955,Monkey Shines (1988),Horror|Sci-Fi
301,Phantasm (1979),Horror|Sci-Fi
1956,Psycho II (1983),Horror|Thriller
2521,Psycho III (1986),Horror|Thriller
3203,Rain (1932),Drama
2062,Sanjuro (1962),Action|Adventure
1013,Random Hearts (1999),Drama|Romance
1314,Superstar (1999),Comedy
303,Boys Don't Cry (1999),Drama
3437,"Five Wives, Three Secretaries and Me (1998)",Documentary
2858,"Grandfather, The (El Abuelo) (1998)",Drama
313,"Limey, The (1999)",Action|Crime|Drama
2220,"Mating Habits of the Earthbound Human, The (1998)",Comedy
3411,Molly (1999),Comedy|Drama
902,Risky Business (1983),Comedy
62,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
794,Body Heat (1981),Crime|Thriller
13,Ferris Bueller's Day Off (1986),Comedy
1239,Year of Living Dangerously (1982),Drama|Romance
2983,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
1704,High Plains Drifter (1972),Western
905,Hang 'em High (1967),Western
3365,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
2022,Drunken Master (Zui quan) (1979),Action|Comedy
3204,"Conformist, The (Il Conformista) (1970)",Drama
1872,Hairspray (1988),Comedy|Drama
2984,Brief Encounter (1946),Drama|Romance
3103,"Razor's Edge, The (1984)",Drama
1569,Reds (1981),Drama
2985,Days of Heaven (1978),Drama
3323,"Fire Within, The (Le Feu Follet) (1963)",Drama
913,"Lady Eve, The (1941)",Comedy|Romance
914,Sullivan's Travels (1942),Comedy
2774,"Palm Beach Story, The (1942)",Comedy
2688,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
1255,Niagara (1953),Drama|Thriller
1261,Gilda (1946),Film-Noir
1578,South Pacific (1958),Musical|Romance|War
1579,Flashdance (1983),Drama|Romance
165,Indochine (1992),Drama|Romance
849,"Dirty Dozen, The (1967)",Action|War
3077,Mike's Murder (1984),Mystery
1263,Help! (1965),Comedy|Musical
522,Goldfinger (1964),Action
523,From Russia with Love (1963),Action
851,Dr. No (1962),Action
1611,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
533,"Fistful of Dollars, A (1964)",Action|Western
810,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller
535,Home Alone 2: Lost in New York (1992),Children's|Comedy
1890,Someone to Watch Over Me (1987),Action|Crime|Thriller
537,Fight Club (1999),Drama
1026,"Story of Us, The (1999)",Comedy|Drama
3393,Fever Pitch (1997),Comedy|Romance
3408,Joe the King (1999),Crime|Drama
1709,"Omega Code, The (1999)",Action
872,"Straight Story, The (1999)",Drama
1589,"Bad Seed, The (1956)",Drama|Thriller
230,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
2726,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
3086,Fitzcarraldo (1982),Adventure|Drama
1668,All That Jazz (1979),Musical
3000,Red Sorghum (Hong Gao Liang) (1987),Drama|War
827,Crimes and Misdemeanors (1989),Comedy
2651,Bats (1999),Horror|Thriller
2148,"Best Man, The (1999)",Drama
1318,Bringing Out the Dead (1999),Drama|Horror
2607,Crazy in Alabama (1999),Comedy|Drama
2228,Three to Tango (1999),Comedy|Romance
2364,Body Shots (1999),Drama
3210,"Brother, Can You Spare a Dime? (1975)",Documentary
2927,"Guardian, The (1990)",Horror|Thriller
3220,"Ipcress File, The (1965)",Thriller
3227,On Any Sunday (1971),Documentary
386,Robocop (1987),Action|Crime|Sci-Fi
1357,Robocop 2 (1990),Action|Crime|Sci-Fi
175,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
2532,Melvin and Howard (1980),Drama
387,For Your Eyes Only (1981),Action
1456,Licence to Kill (1989),Action
837,Live and Let Die (1973),Action
3137,Rawhead Rex (1986),Horror|Thriller
394,Thunderball (1965),Action
2778,"City, The (1998)",Drama
2086,"House on Haunted Hill, The (1999)",Horror
2359,Music of the Heart (1999),Drama
582,Being John Malkovich (1999),Comedy
3436,Man of the Century (1999),Comedy
740,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
3051,"Suburbans, The (1999)",Drama
3193,My Best Fiend (Mein liebster Feind) (1999),Documentary
3318,Train of Life (Train De Vie) (1998),Comedy|Drama
1024,"Bachelor, The (1999)",Comedy|Romance
1007,"Bone Collector, The (1999)",Thriller
252,"Insider, The (1999)",Drama
1291,American Movie (1999),Documentary
3023,Last Night (1998),Thriller
2278,Rosetta (1999),Drama
1074,"They Shoot Horses, Don't They? (1969)",Drama
880,Battling Butler (1926),Comedy
3138,Bride of Re-Animator (1990),Comedy|Horror
3052,Bustin' Loose (1981),Comedy
1076,Coma (1978),Thriller
597,Creepshow (1982),Horror
598,Creepshow 2 (1987),Horror
1619,Re-Animator (1985),Horror
1079,Drugstore Cowboy (1989),Crime|Drama
608,Falling Down (1993),Action|Drama
1939,"Funhouse, The (1981)",Horror
884,"General, The (1927)",Comedy
2088,Piranha (1978),Horror|Sci-Fi
2335,Rough Night in Jericho (1967),Western
3352,Slaughterhouse 2 (1988),Horror
885,"Taming of the Shrew, The (1967)",Comedy
1462,Nighthawks (1981),Action|Drama
70,Yojimbo (1961),Comedy|Drama|Western
3032,Repossessed (1990),Comedy
283,"Omega Man, The (1971)",Sci-Fi
284,Spaceballs (1987),Comedy|Sci-Fi
451,Robin Hood (1973),Animation|Children's
76,Mister Roberts (1955),Comedy|Drama|War
189,Quest for Fire (1981),Adventure
623,Little Big Man (1970),Comedy|Drama|Western
2992,"Face in the Crowd, A (1957)",Drama
625,Trading Places (1983),Comedy
894,Meatballs (1979),Comedy
3053,Meatballs Part II (1984),Comedy
2656,Meatballs III (1987),Comedy
2942,Meatballs 4 (1992),Comedy
774,Dead Again (1991),Mystery|Romance|Thriller
2401,Peter's Friends (1992),Comedy|Drama
2186,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
3317,Experience Preferred... But Not Essential (1982),Drama
2458,Under the Rainbow (1981),Comedy
3110,How I Won the War (1967),Comedy|War
2786,Light It Up (1999),Drama
2273,Anywhere But Here (1999),Drama
648,Dogma (1999),Comedy
1667,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2229,Pokémon: The First Movie (1998),Animation|Children's
3033,Felicia's Journey (1999),Thriller
3213,Oxygen (1999),Thriller
3353,"Ape, The (1940)",Horror|Sci-Fi
1711,"Commitments, The (1991)",Comedy|Drama
1474,Holiday Inn (1942),Comedy|Musical
844,"Longest Day, The (1962)",Action|Drama|War
2121,Poison Ivy (1992),Thriller
2943,Poison Ivy: New Seduction (1997),Thriller
1802,Tora! Tora! Tora! (1970),War
1415,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
54,"Verdict, The (1982)",Drama
1804,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
207,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
81,Stand and Deliver (1987),Drama
866,Moonstruck (1987),Comedy
2336,"Sandpiper, The (1965)",Drama|Romance
1132,Jeremiah Johnson (1972),Western
3045,Repulsion (1965),Thriller
2938,Irma la Douce (1963),Comedy
1809,42 Up (1998),Documentary
1674,Liberty Heights (1999),Drama
940,Mansfield Park (1999),Drama
1017,Sleepy Hollow (1999),Horror|Romance
1360,"World Is Not Enough, The (1999)",Action|Thriller
1392,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
3401,Home Page (1999),Documentary
2762,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
977,Scrooged (1988),Comedy
909,Harvey (1950),Comedy
2007,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
1909,Matewan (1987),Drama
1146,Kagemusha (1980),Drama|War
2957,Chushingura (1962),Drama
2958,McCabe & Mrs. Miller (1971),Drama|Western
2465,Maurice (1987),Drama|Romance
159,"Grapes of Wrath, The (1940)",Drama
916,My Man Godfrey (1957),Comedy
1340,"Shop Around the Corner, The (1940)",Comedy|Romance
1693,"Natural, The (1984)",Drama
1813,Shampoo (1975),Comedy|Romance
1087,"River Runs Through It, A (1992)",Drama
763,Fatal Attraction (1987),Thriller
841,Jagged Edge (1985),Thriller
1088,Stanley & Iris (1990),Drama|Romance
764,Midnight Run (1988),Action|Adventure|Comedy|Crime
18,Awakenings (1990),Drama
1786,Come See the Paradise (1990),Drama|Romance
74,Backdraft (1991),Action|Drama
75,"Fisher King, The (1991)",Comedy|Drama|Romance
1089,"River, The (1984)",Drama
1098,Country (1984),Drama
1469,Places in the Heart (1984),Drama
2503,'Night Mother (1986),Drama
633,End of Days (1999),Action|Thriller
50,Toy Story 2 (1999),Animation|Children's|Comedy
1292,Flawless (1999),Drama
2832,Miss Julie (1999),Drama
2277,Ride with the Devil (1999),Drama|Romance|War
1323,Tumbleweeds (1999),Drama
3390,Bay of Blood (Reazione a catena) (1971),Horror
645,"Distinguished Gentleman, The (1992)",Comedy
2893,"Hitch-Hiker, The (1953)",Film-Noir
2768,Santa Fe Trail (1940),Drama|Romance|Western
3438,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
2914,Agnes Browne (1999),Comedy|Drama
1626,"End of the Affair, The (1999)",Drama
1627,Holy Smoke (1999),Drama
2631,"Map of the World, A (1999)",Drama
1628,Sweet and Lowdown (1999),Comedy|Drama
1799,Bonfire of the Vanities (1990),Comedy
3315,Daddy Long Legs (1919),Comedy
3263,Go West (1925),Comedy
2895,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
1801,"Great Santini, The (1979)",Drama
3242,"James Dean Story, The (1957)",Documentary
3116,"Sea Wolves, The (1980)",Action|War
1927,Stealing Home (1988),Drama
3117,Tarzan the Fearless (1933),Action|Adventure
2977,"Three Ages, The (1923)",Comedy
3067,"Two Jakes, The (1990)",Drama
1129,U2: Rattle and Hum (1988),Documentary|Musical
3118,Hell in the Pacific (1968),Drama|War
2348,"Glass Bottom Boat, The (1966)",Comedy|Romance
1131,"Cradle Will Rock, The (1999)",Drama
1807,Deuce Bigalow: Male Gigolo (1999),Comedy
85,"Green Mile, The (1999)",Drama|Thriller
320,"Cider House Rules, The (1999)",Drama
3376,Diamonds (1999),Mystery
1941,"War Zone, The (1999)",Drama
1137,"Last Picture Show, The (1971)",Drama
1377,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3427,Blood on the Sun (1945),Drama|War
869,Anna and the King (1999),Drama|Romance
327,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
1018,Stuart Little (1999),Children's|Comedy
2842,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
941,Fantasia 2000 (1999),Animation|Children's|Musical
691,Magnolia (1999),Drama
3311,Onegin (1999),Drama
2581,Simpatico (1999),Comedy|Drama
1713,Topsy-Turvy (1999),Drama
3387,"Alley Cats, The (1968)",Drama
2583,Boiling Point (1993),Action|Drama
2997,Carnal Knowledge (1971),Drama
1150,Easy Rider (1969),Adventure|Drama
2240,"Falcon and the Snowman, The (1984)",Drama
2897,Room at the Top (1959),Drama
3328,Ulysses (Ulisse) (1954),Adventure
1815,Any Given Sunday (1999),Drama
700,Man on the Moon (1999),Comedy|Drama
223,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
701,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
1757,Next Friday (1999),Comedy
1758,"Hurricane, The (1999)",Drama
1921,Angela's Ashes (1999),Drama
2662,Play it to the Bone (1999),Comedy|Drama
2429,Titus (1999),Drama
1824,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
3025,"Third Miracle, The (1999)",Drama
2585,Montana (1998),Action|Comedy|Crime|Drama
1444,Snow Falling on Cedars (1999),Drama
31,"Girl, Interrupted (1999)",Drama
1732,"Life and Times of Hank Greenberg, The (1998)",Documentary
925,My Dog Skip (1999),Comedy
1372,Supernova (2000),Adventure|Sci-Fi
3236,"Terrorist, The (Malli) (1998)",Drama
2352,"Way We Were, The (1973)",Drama
1504,Stalag 17 (1953),Drama|War
858,"Presidio, The (1988)",Action
1172,Papillon (1973),Drama
2999,Pal Joey (1957),Comedy|Musical|Romance
897,"Last Detail, The (1973)",Comedy|Drama
1119,Five Easy Pieces (1970),Drama
1798,Dead Calm (1989),Thriller
1800,"Boys from Brazil, The (1978)",Thriller
2613,Against All Odds (1984),Romance
3269,"Snows of Kilimanjaro, The (1952)",Adventure
657,Loaded Weapon 1 (1993),Action|Comedy
672,Fast Times at Ridgemont High (1982),Comedy
2534,"Cry in the Dark, A (1988)",Drama
2230,Batman: Mask of the Phantasm (1993),Animation|Children's
1478,American Flyers (1985),Drama
3362,Voyage of the Damned (1976),Drama
3308,Vampyros Lesbos (Las Vampiras) (1970),Horror
2761,"Star Is Born, A (1937)",Drama
2788,Poison (1991),Drama
974,Pacific Heights (1990),Thriller
3126,"Draughtsman's Contract, The (1982)",Drama
3095,Carmen (1984),Drama
2734,"Zed & Two Noughts, A (1985)",Drama
2005,Woman in the Dunes (Suna no onna) (1964),Drama
2615,Down to You (2000),Comedy|Romance
2255,"Odessa File, The (1974)",Thriller
2547,Where the Buffalo Roam (1980),Comedy
2040,Eye of the Beholder (1999),Thriller
2934,Isn't She Great? (2000),Comedy
3233,"Big Tease, The (1999)",Comedy
2008,"Cup, The (Phörpa) (1999)",Comedy
3313,Santitos (1997),Comedy
698,Encino Man (1992),Comedy
923,"Goodbye Girl, The (1977)",Comedy|Romance
346,Malcolm X (1992),Drama
528,Sister Act (1992),Comedy|Crime
1491,Sister Act 2: Back in the Habit (1993),Comedy
1818,"Hand That Rocks the Cradle, The (1992)",Thriller
1638,Alive (1993),Drama
1159,Agnes of God (1985),Drama|Mystery
540,Scent of a Woman (1992),Drama
712,Wayne's World (1992),Comedy
713,Wayne's World 2 (1993),Comedy
89,"League of Their Own, A (1992)",Comedy|Drama
90,Patriot Games (1992),Action|Thriller
91,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
714,Death Becomes Her (1992),Comedy
995,Far and Away (1992),Drama|Romance
553,Howards End (1992),Drama
2125,Singles (1992),Comedy|Drama|Romance
2195,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
1166,White Men Can't Jump (1992),Comedy
997,Buffy the Vampire Slayer (1992),Comedy|Horror
821,Hard-Boiled (Lashou shentan) (1992),Action|Crime
823,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama
373,"Mariachi, El (1992)",Action|Thriller
1503,Stop! Or My Mom Will Shoot (1992),Action|Comedy
232,Forever Young (1992),Adventure|Romance|Sci-Fi
1509,"Cutting Edge, The (1992)",Drama
1717,Of Mice and Men (1992),Drama
1830,Bad Lieutenant (1992),Crime|Drama
1302,Scream 3 (2000),Horror|Mystery|Thriller
1831,Single White Female (1992),Action
2380,"Boondock Saints, The (1999)",Action|Comedy
1760,Gun Shy (2000),Comedy
1640,"Brandon Teena Story, The (1998)",Documentary
3153,Different for Girls (1996),Comedy
3084,Minnie and Moskowitz (1971),Action
2995,They Might Be Giants (1971),Comedy|Romance
1319,"Beach, The (2000)",Adventure|Drama
935,Snow Day (2000),Comedy
2294,"Tigger Movie, The (2000)",Animation|Children's
3234,Cotton Mary (1999),Drama
1835,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2962,"Big Combo, The (1955)",Film-Noir
3423,Conceiving Ada (1997),Drama|Sci-Fi
1189,To Sir with Love (1967),Drama
3265,With Byrd at the South Pole (1930),Documentary
1023,Boiler Room (2000),Drama
1606,Hanging Up (2000),Comedy|Drama
334,Pitch Black (2000),Action|Sci-Fi
1349,"Whole Nine Yards, The (2000)",Comedy|Crime
3024,Beautiful People (1999),Comedy
3321,Black Tar Heroin: The Dark End of the Street (1999),Documentary
2912,Blue Collar (1978),Crime|Drama
3131,"Circus, The (1928)",Comedy
1145,City Lights (1931),Comedy|Drama|Romance
1603,"Flamingo Kid, The (1984)",Comedy|Drama
3312,"Dog's Life, A (1920)",Comedy
3099,"Kid, The (1921)",Action
2998,"Man from Laramie, The (1955)",Western
3178,Class Reunion (1982),Comedy
3395,Happy Go Lovely (1951),Musical
1350,Reindeer Games (2000),Action|Thriller
1155,Wonder Boys (2000),Comedy|Drama
2732,Deterrence (1998),Thriller
3211,Judy Berlin (1999),Drama
2428,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
2375,Drowning Mona (2000),Comedy
1922,"Next Best Thing, The (2000)",Comedy|Drama
1823,What Planet Are You From? (2000),Comedy|Sci-Fi
2108,Beyond the Mat (2000),Documentary
1395,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3132,"Year My Voice Broke, The (1987)",Drama
1163,Splendor in the Grass (1961),Drama
3071,My Tutor (1983),Drama
3133,"Killing of Sister George, The (1968)",Drama
121,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
820,For All Mankind (1989),Documentary
3119,Cross of Iron (1977),War
2755,Bride of the Monster (1956),Horror|Sci-Fi
931,Born Yesterday (1950),Comedy
2376,Birdy (1984),Drama|War
1911,And God Created Woman (1988),Comedy|Drama|Romance
3309,Blood Feast (1963),Horror
2313,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
3384,Color Me Blood Red (1965),Horror
1511,Never Cry Wolf (1983),Drama
932,"Perils of Pauline, The (1947)",Comedy
1181,"Raisin in the Sun, A (1961)",Drama
1947,Two Thousand Maniacs! (1964),Horror
3237,Brown's Requiem (1998),Drama
1004,Mission to Mars (2000),Sci-Fi
572,"Ninth Gate, The (2000)",Thriller
1737,East-West (Est-ouest) (1999),Drama|Romance
573,Defending Your Life (1991),Comedy|Romance
1304,Breaking Away (1979),Drama
1447,Hoosiers (1986),Drama
951,Bull Durham (1988),Comedy
1187,Dog Day Afternoon (1975),Comedy|Crime|Drama
874,American Graffiti (1973),Comedy|Drama
1397,"Asphalt Jungle, The (1950)",Crime|Film-Noir
1188,"Searchers, The (1956)",Western
838,Where Eagles Dare (1969),Action|Adventure|War
3120,"Devil's Brigade, The (1968)",War
3121,"Big Country, The (1958)",Romance|Western
839,Betrayed (1988),Drama|Thriller
2900,Bound for Glory (1976),Drama
3002,"Bridge at Remagen, The (1969)",Action|War
3416,Buck and the Preacher (1972),Western
2015,Daughters of the Dust (1992),Drama
256,Destination Moon (1950),Sci-Fi
3383,"Ogre, The (Der Unhold) (1996)",Drama
1841,On the Beach (1959),Drama
1772,"Taking of Pelham One Two Three, The (1974)",Action
1536,Volunteers (1985),Comedy
1200,JFK (1991),Drama|Mystery
958,Who's Harry Crumb? (1989),Comedy
607,Harry and the Hendersons (1987),Comedy
1538,Let's Get Harry (1986),Action|Adventure
1034,Shanghai Surprise (1986),Adventure
2515,Who's That Girl? (1987),Comedy
1845,She-Devil (1989),Comedy
2329,Date with an Angel (1987),Comedy|Fantasy
1541,Blind Date (1987),Comedy|Romance
3330,Nadine (1987),Comedy
445,"Muppet Movie, The (1979)",Children's|Comedy
446,"Great Muppet Caper, The (1981)",Children's|Comedy
447,"Muppets Take Manhattan, The (1984)",Children's|Comedy
448,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
3249,We're Back! A Dinosaur's Story (1993),Animation|Children's
2469,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3096,Turtle Diary (1985),Drama
1498,Raise the Titanic (1980),Drama|Thriller
1499,Titanic (1953),Action|Drama
856,"Night to Remember, A (1958)",Action|Drama
1379,Captain Horatio Hornblower (1951),Action|Adventure|War
3,Erin Brockovich (2000),Drama
1030,Final Destination (2000),Drama|Thriller
3305,Soft Fruit (1999),Comedy|Drama
1507,"Bear, The (1988)",Adventure
1173,Love Is a Many-Splendored Thing (1955),Romance
2959,"Mirror, The (Zerkalo) (1975)",Drama
3192,"Trial, The (Le Procès) (1963)",Drama
235,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
156,Thelma & Louise (1991),Action|Drama
2960,Something for Everyone (1970),Comedy|Crime
731,...And Justice for All (1979),Drama|Thriller
1178,Animal House (1978),Comedy
1179,She's Gotta Have It (1986),Comedy|Romance
1180,School Daze (1988),Drama
946,Do the Right Thing (1989),Comedy|Drama
1639,Mo' Better Blues (1990),Drama
2691,Jungle Fever (1991),Drama|Romance
3112,Coogan's Bluff (1968),Crime
2340,"Champ, The (1979)",Drama
934,Creature Comforts (1990),Animation|Comedy
1184,Death Wish (1974),Action|Drama
1516,Death Wish II (1982),Action|Drama
1517,Death Wish 3 (1985),Action|Drama
1518,Death Wish 4: The Crackdown (1987),Action|Drama
1519,Death Wish V: The Face of Death (1994),Action|Drama
738,Double Indemnity (1944),Crime|Film-Noir
1520,Dying Young (1991),Drama|Romance
3205,Cool as Ice (1991),Drama
399,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
400,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
407,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
1423,Red Dawn (1984),Action|War
3056,Band of the Hand (1986),Action
1381,Bloodsport (1988),Action
1840,Eyes of Laura Mars (1978),Mystery|Thriller
1740,Funny Bones (1995),Comedy
2766,"Good Earth, The (1937)",Drama
411,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2368,"Good Mother, The (1988)",Drama
604,Grumpy Old Men (1993),Comedy
158,Guess Who's Coming to Dinner (1967),Comedy|Drama
1354,Romeo Must Die (2000),Action|Romance
1609,Here on Earth (2000),Drama|Romance
2151,Whatever It Takes (2000),Comedy|Romance
2964,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
267,Waking the Dead (1999),Drama
3228,Blood and Sand (Sangre y Arena) (1989),Drama|Romance
1951,Gothic (1986),Drama|Horror
441,Lord of the Flies (1963),Adventure|Drama|Thriller
